Itemno	WNUM	SentenceID	ID	CPOS	Head	DepRel
1	758	35	17	RB	18	advmod
1	759	35	18	RB	26	advmod
1	760	35	19	DT	20	det
1	761	35	20	NN	26	nsubjpass
1	762	35	21	IN	24	det
1	763	35	22	CD	24	nummod
1	764	35	23	VBN	24	amod
1	765	35	24	NNS	20	nmod
1	766	35	25	VBD	26	auxpass
1	767	35	26	VBN	3	advcl
1	768	35	27	VBN	26	acl
1	769	35	28	RB	27	advmod
1	770	35	29	IN	33	case
1	771	35	30	DT	33	det
1	772	35	31	JJ	33	amod
1	773	35	32	NN	33	compound
1	774	35	33	NN	27	nmod
1	774	35	34	.	3	punct
1	775	36	1	DT	5	det
1	776	36	2	RBS	3	advmod
1	777	36	3	JJ	5	amod
1	778	36	4	JJ	5	amod
1	779	36	5	NN	10	nsubjpass
1	779	36	6	,	7	punct
1	780	36	7	RB	10	discourse
1	780	36	8	,	7	punct
1	781	36	9	VBZ	10	auxpass
1	782	36	10	VBN	0	root
1	783	36	11	IN	15	case
1	784	36	12	DT	15	det
1	785	36	13	JJS	15	amod
1	786	36	14	JJ	15	amod
1	787	36	15	NN	10	nmod
1	788	36	16	DT	17	det
1	789	36	17	NNS	20	nsubj
1	790	36	18	VBP	20	aux
1	791	36	19	RB	20	advmod
1	792	36	20	VBN	15	acl
1	792	36	21	:	22	punct
1	793	36	22	NN	15	appos
1	793	36	23	.	10	punct
1	794	37	1	CD	2	nummod
1	795	37	2	NNS	13	nsubj
1	795	37	3	,	4	punct
1	796	37	4	VBG	2	acl
1	797	37	5	IN	6	case
1	798	37	6	NN	4	nmod
1	799	37	7	IN	9	case
1	800	37	8	CD	9	nummod
1	801	37	9	NNS	4	nmod
1	802	37	10	TO	7	remnant
1	803	37	11	CD	8	remnant
1	803	37	12	,	4	punct
1	804	37	13	VBP	0	root
1	805	37	14	DT	15	det
1	806	37	15	NNS	13	dobj
1	807	37	16	IN	18	case
1	808	37	17	DT	18	det
1	809	37	18	NNS	15	nmod
1	809	37	19	.	13	punct
1	810	38	1	CC	9	cc
1	811	38	2	IN	4	case
1	812	38	3	DT	4	det
1	813	38	4	NN	9	nmod
1	813	38	5	,	4	punct
1	814	38	6	DT	7	det
1	815	38	7	NNS	9	nsubjpass
1	816	38	8	VBP	9	auxpass
1	817	38	9	VBN	0	root
1	818	38	10	RB	9	advmod
1	818	38	11	.	9	punct
1	819	39	1	DT	2	det
1	820	39	2	NNS	4	nsubjpass
1	821	39	3	VBP	4	auxpass
1	822	39	4	VBN	0	root
1	822	39	5	,	15	punct
1	823	39	6	IN	15	mark
1	824	39	7	IN	6	mwe
1	825	39	8	IN	10	advmod
1	826	39	9	JJS	8	mwe
1	827	39	10	CD	13	nummod
1	828	39	11	CC	10	cc
1	829	39	12	CD	10	conj
1	830	39	13	NNS	15	nsubj
1	831	39	14	MD	15	aux
1	832	39	15	VB	4	advcl
1	833	39	16	IN	18	case
1	834	39	17	CD	18	nummod
1	835	39	18	NN	15	nmod
1	836	39	19	IN	22	case
1	837	39	20	DT	22	det
1	838	39	21	JJ	22	amod
1	839	39	22	NN	15	nmod
1	839	39	23	.	4	punct
1	840	40	1	WRB	3	advmod
1	841	40	2	PRP	3	nsubj
1	842	40	3	VBP	6	advcl
1	843	40	4	RB	3	advmod
1	844	40	5	PRP	6	nsubj
1	845	40	6	VBP	0	root
1	846	40	7	TO	8	mark
1	847	40	8	VB	6	xcomp
1	848	40	9	IN	11	case
1	849	40	10	DT	11	det
1	850	40	11	NN	8	nmod
1	850	40	12	,	6	punct
1	851	40	13	PRP	16	nsubj
1	852	40	14	MD	16	aux
1	852	40	15	RB	16	neg
1	853	40	16	VB	6	conj
1	854	40	17	IN	20	case
1	855	40	18	DT	20	det
1	856	40	19	VBN	20	amod
1	857	40	20	NNS	16	nmod
1	857	40	21	,	6	punct
1	858	40	22	CC	6	cc
1	859	40	23	PRP	26	nsubj
1	860	40	24	MD	26	aux
1	860	40	25	RB	26	neg
1	861	40	26	VB	6	conj
1	862	40	27	DT	28	det
1	863	40	28	NN	26	dobj
1	863	40	29	.	6	punct
1	864	41	1	CD	12	nsubjpass
1	865	41	2	IN	4	case
1	866	41	3	DT	4	det
1	867	41	4	NNS	1	nmod
1	868	41	5	IN	7	case
1	869	41	6	PRP$	7	nmod
1	870	41	7	NN	4	nmod
1	871	41	8	VBD	12	auxpass
1	872	41	9	RB	12	advmod
1	873	41	10	CC	9	cc
1	874	41	11	RB	9	conj
1	875	41	12	VBN	0	root
1	876	41	13	IN	14	mark
1	877	41	14	VBG	12	advcl
1	878	41	15	DT	17	det
1	879	41	16	JJ	17	amod
1	880	41	17	NN	14	dobj
1	880	41	18	:	20	punct
1	882	41	19	DT	20	det
1	883	41	20	NN	14	appos
1	884	41	21	IN	24	case
1	885	41	22	RB	23	advmod
1	886	41	23	JJ	24	amod
1	887	41	24	NNS	20	nmod
1	888	41	25	IN	27	case
1	889	41	26	DT	27	det
1	890	41	27	NN	24	nmod
1	891	41	28	IN	31	case
1	892	41	29	IN	28	mwe
1	893	41	30	DT	31	det
1	894	41	31	NN	20	nmod
1	895	41	32	IN	33	case
1	896	41	33	NN	31	nmod
1	897	41	34	IN	36	case
1	898	41	35	DT	36	det
1	899	41	36	NN	33	nmod
1	899	41	37	.	12	punct
1	900	42	1	IN	3	case
1	901	42	2	DT	3	det
1	902	42	3	NN	19	nmod
1	903	42	4	RB	5	advmod
1	904	42	5	JJ	3	amod
1	905	42	6	IN	7	case
1	906	42	7	NNP	5	nmod
1	906	42	8	,	3	punct
1	907	42	9	DT	10	det
1	908	42	10	NN	19	nsubj
1	909	42	11	TO	12	mark
1	910	42	12	VB	10	acl
1	911	42	13	DT	14	det
1	912	42	14	NNS	12	dobj
1	913	42	15	IN	16	case
1	914	42	16	NNS	14	nmod
1	915	42	17	VBZ	19	cop
1	916	42	18	RB	19	advmod
1	917	42	19	RB	0	root
1	917	42	20	.	19	punct
1	918	43	1	PRP	3	nsubjpass
1	919	43	2	VBD	3	auxpass
1	920	43	3	VBN	0	root
1	921	43	4	EX	6	expl
1	921	43	5	VBZ	6	aux
1	922	43	6	VBN	3	ccomp
1	923	43	7	DT	9	det
1	924	43	8	JJ	9	amod
1	925	43	9	NN	6	nsubj
1	926	43	10	IN	11	case
1	927	43	11	NN	9	nmod
1	928	43	12	IN	16	case
1	929	43	13	DT	16	det
1	930	43	14	RB	15	advmod
1	931	43	15	JJR	16	amod
1	932	43	16	NN	11	nmod
1	933	43	17	TO	18	mark
1	934	43	18	VB	9	acl
1	935	43	19	IN	21	case
1	936	43	20	DT	21	det
1	937	43	21	NNP	18	nmod
1	937	43	22	,	23	punct
1	938	43	23	VBG	18	xcomp
1	939	43	24	DT	26	det
1	940	43	25	CD	26	nummod
1	941	43	26	NNS	23	dobj
1	941	43	27	.	3	punct
1	942	44	1	PRP	2	nsubj
1	943	44	2	VBP	0	root
1	944	44	3	TO	4	mark
1	945	44	4	VB	2	xcomp
1	946	44	5	WP	7	nsubj
1	947	44	6	MD	7	aux
1	948	44	7	VB	4	ccomp
1	949	44	8	IN	12	mark
1	950	44	9	PDT	11	det
1	951	44	10	DT	11	det
1	952	44	11	NN	12	nsubj
1	953	44	12	VBD	7	advcl
1	954	44	13	IN	14	case
1	955	44	14	NNP	12	nmod
1	956	44	15	NNP	14	name
1	957	44	16	CC	12	cc
1	958	44	17	VBD	12	conj
1	959	44	18	NN	17	dobj
1	960	44	19	IN	21	case
1	961	44	20	TO	21	case
1	962	44	21	NNP	17	nmod
1	963	44	22	NNP	21	name
1	964	44	23	IN	26	case
1	965	44	24	DT	26	det
1	966	44	25	JJ	26	amod
1	967	44	26	NN	17	nmod
1	967	44	27	.	2	punct
1	968	45	1	RB	2	neg
1	969	45	2	RB	11	advmod
1	970	45	3	MD	11	aux
1	971	45	4	DT	5	det
1	972	45	5	NN	11	nsubj
1	973	45	6	IN	10	case
1	974	45	7	DT	10	det
1	975	45	8	CD	10	nummod
1	976	45	9	VBG	10	amod
1	977	45	10	NNS	5	nmod
1	978	45	11	VBP	0	root
1	979	45	12	DT	13	det
1	980	45	13	NN	11	dobj
1	980	45	14	,	13	punct
1	981	45	15	DT	16	det
1	982	45	16	NN	13	conj
1	982	45	17	,	13	punct
1	983	45	18	CC	13	cc
1	984	45	19	DT	21	det
1	985	45	20	JJ	21	amod
1	986	45	21	NN	13	conj
1	987	45	22	WDT	23	mark
1	988	45	23	VBZ	21	acl
1	989	45	24	IN	25	case
1	990	45	25	PRP	23	nmod
1	990	45	26	:	11	punct
1	991	45	27	CC	11	cc
1	992	45	28	PRP	31	nsubj
1	993	45	29	MD	31	aux
1	994	45	30	RB	31	advmod
1	995	45	31	VB	11	conj
1	996	45	32	DT	33	det
1	997	45	33	NN	31	dobj
1	998	45	34	IN	39	case
1	999	45	35	DT	39	det
1	1000	45	36	NNS	39	nmod
1	1000	45	37	POS	36	case
1	1001	45	38	JJ	39	amod
1	1002	45	39	NN	33	nmod
1	1002	45	40	.	11	punct
1	1003	46	1	RB	2	advmod
1	1004	46	2	VBZ	0	root
1	1005	46	3	CD	2	nsubj
1	1006	46	4	IN	7	case
1	1007	46	5	DT	7	det
1	1008	46	6	JJS	7	amod
1	1009	46	7	NNS	3	nmod
1	1010	46	8	IN	10	case
1	1011	46	9	DT	10	det
1	1012	46	10	NN	7	nmod
1	1013	46	11	IN	12	case
1	1014	46	12	NN	10	nmod
1	1014	46	13	.	2	punct
1	1015	47	1	PRP	2	nsubj
1	1016	47	2	VBP	0	root
1	1016	47	3	,	2	punct
1	1017	47	4	CC	2	cc
1	1018	47	5	TO	6	dep
1	1019	47	6	VB	2	conj
1	1020	47	7	TO	8	mark
1	1021	47	8	VB	6	xcomp
1	1021	47	9	,	14	punct
1	1022	47	10	DT	14	det
1	1023	47	11	JJ	14	amod
1	1024	47	12	CC	11	cc
1	1025	47	13	JJ	11	conj
1	1026	47	14	NNS	8	dobj
1	1027	47	15	IN	17	case
1	1028	47	16	DT	17	det
1	1029	47	17	NN	14	nmod
1	1029	47	18	.	2	punct
1	1030	48	1	CC	5	discourse
1	1031	48	2	IN	3	mark
1	1032	48	3	VBG	5	advcl
1	1033	48	4	PRP	5	nsubj
1	1034	48	5	VBP	0	root
1	1035	48	6	VBG	5	xcomp
1	1036	48	7	DT	9	det
1	1037	48	8	JJ	9	amod
1	1038	48	9	NNS	6	dobj
1	1039	48	10	WDT	11	mark
1	1040	48	11	VBP	9	acl
1	1041	48	12	DT	13	det
1	1042	48	13	NNS	11	dobj
1	1043	48	14	RB	15	advmod
1	1044	48	15	VBG	13	amod
1	1044	48	16	.	5	punct
1	1045	49	1	DT	4	nsubj
1	1046	49	2	VBZ	4	cop
1	1047	49	3	RB	4	advmod
1	1048	49	4	JJ	0	root
1	1049	49	5	WRB	14	mark
1	1050	49	6	DT	7	det
1	1051	49	7	NN	14	nsubjpass
1	1052	49	8	IN	10	case
1	1053	49	9	DT	10	det
1	1054	49	10	NN	7	nmod
1	1055	49	11	VBZ	14	auxpass
1	1056	49	12	RB	14	advmod
1	1057	49	13	RB	14	advmod
1	1058	49	14	VBN	4	advcl
1	1059	49	15	IN	17	mark
1	1060	49	16	PRP	17	nsubj
1	1061	49	17	VBZ	14	advcl
1	1062	49	18	IN	20	case
1	1063	49	19	DT	20	det
1	1064	49	20	NNP	17	nmod
1	1064	49	21	.	4	punct
1	1065	50	1	JJ	2	amod
1	1066	50	2	NN	3	nsubj
1	1067	50	3	VBZ	0	root
1	1068	50	4	IN	6	case
1	1069	50	5	JJ	6	amod
1	1070	50	6	NN	3	nmod
1	1071	50	7	IN	9	case
1	1072	50	8	DT	9	det
1	1073	50	9	NN	6	nmod
1	1074	50	10	CC	9	cc
1	1075	50	11	PRP$	12	nmod
1	1076	50	12	NNS	9	conj
1	1076	50	13	.	3	punct
1	1077	51	1	PRP	2	nsubj
1	1078	51	2	VBZ	0	root
1	1079	51	3	IN	4	mark
1	1080	51	4	VBG	2	advcl
1	1081	51	5	RB	4	advmod
1	1082	51	6	WRB	8	mark
1	1083	51	7	PRP	8	nsubj
1	1084	51	8	VBP	4	advcl
1	1084	51	9	.	2	punct
1	1085	52	1	PRP	2	nsubj
1	1086	52	2	VBZ	0	root
1	1087	52	3	IN	4	mark
1	1088	52	4	VBG	2	advcl
1	1089	52	5	IN	13	mark
1	1090	52	6	DT	8	det
1	1091	52	7	JJ	8	amod
1	1092	52	8	NN	13	nsubj
1	1093	52	9	PRP	10	nsubj
1	1094	52	10	VBP	8	acl
1	1095	52	11	IN	12	mark
1	1096	52	12	VBG	10	advcl
1	1097	52	13	VBZ	4	ccomp
1	1098	52	14	TO	15	mark
1	1099	52	15	VB	13	xcomp
1	1100	52	16	RB	15	cc
1	1101	52	17	IN	16	mwe
1	1102	52	18	TO	19	mark
1	1103	52	19	VB	15	conj
1	1103	52	20	.	2	punct
1	1104	53	1	CC	3	cc
1	1105	53	2	PRP	3	nsubj
1	1106	53	3	VBZ	0	root
1	1107	53	4	IN	5	case
1	1108	53	5	VBG	3	advcl
1	1109	53	6	DT	8	det
1	1110	53	7	JJ	8	amod
1	1111	53	8	NNS	5	dobj
1	1112	53	9	VBG	5	advcl
1	1113	53	10	VBN	11	amod
1	1114	53	11	NNS	9	dobj
1	1115	53	12	CC	11	cc
1	1116	53	13	NN	14	compound
1	1117	53	14	NN	11	conj
1	1118	53	15	IN	19	mark
1	1119	53	16	IN	15	mwe
1	1120	53	17	PRP	19	nsubj
1	1121	53	18	MD	19	aux
1	1122	53	19	VB	5	advcl
1	1123	53	20	DT	21	det
1	1124	53	21	NN	19	dobj
1	1125	53	22	IN	24	case
1	1126	53	23	DT	24	det
1	1127	53	24	NN	19	nmod
1	1127	53	25	.	3	punct
1	1128	54	1	RB	10	advmod
1	1128	54	2	,	1	punct
1	1129	54	3	IN	5	case
1	1130	54	4	DT	5	det
1	1131	54	5	NNP	10	nmod
1	1131	54	6	,	5	punct
1	1132	54	7	NNP	10	nsubj
1	1133	54	8	NNP	7	name
1	1134	54	9	MD	10	aux
1	1135	54	10	VB	0	root
1	1136	54	11	RB	10	dobj
1	1137	54	12	IN	13	case
1	1138	54	13	WP	15	dobj
1	1139	54	14	PRP	15	nsubj
1	1140	54	15	VBD	11	acl
1	1141	54	16	IN	18	mark
1	1142	54	17	PRP	18	nsubj
1	1143	54	18	VBD	10	advcl
1	1144	54	19	NN	18	advmod
1	1144	54	20	.	10	punct
1	1145	55	1	PRP	4	expl
1	1146	55	2	VBZ	4	cop
1	1147	55	3	PRP$	4	nmod
1	1148	55	4	NN	0	root
1	1149	55	5	TO	6	mark
1	1150	55	6	VB	4	csubj
1	1151	55	7	IN	10	mark
1	1152	55	8	PRP	10	nsubj
1	1153	55	9	MD	10	case
1	1154	55	10	VB	6	ccomp
1	1155	55	11	PRP	10	dobj
1	1156	55	12	RB	10	advmod
1	1156	55	13	,	16	punct
1	1157	55	14	DT	16	det
1	1158	55	15	CD	16	nummod
1	1159	55	16	NNS	10	nmod
1	1160	55	17	RB	16	advmod
1	1160	55	18	.	4	punct
1	1160	56	1	``	9	punct
1	1161	56	2	IN	6	case
1	1162	56	3	DT	6	det
1	1163	56	4	JJ	6	amod
1	1164	56	5	CD	6	nummod
1	1165	56	6	NNS	9	nmod
1	1166	56	7	EX	9	expl
1	1167	56	8	VBZ	9	aux
1	1168	56	9	VBN	0	root
1	1169	56	10	DT	13	det
1	1170	56	11	RB	12	advmod
1	1171	56	12	JJ	13	amod
1	1172	56	13	NN	9	nsubj
1	1173	56	14	IN	17	case
1	1174	56	15	DT	17	det
1	1175	56	16	NN	17	compound
1	1176	56	17	NN	13	nmod
1	1177	56	18	IN	21	case
1	1178	56	19	RB	20	advmod
1	1179	56	20	CD	21	nummod
1	1180	56	21	NNS	13	nmod
1	1181	56	22	DT	23	det
1	1182	56	23	NN	21	nmod
1	1182	56	24	.	9	punct
1	1182	56	25	''	9	punct
1	1183	57	1	DT	2	det
1	1184	57	2	NNS	14	nsubj
1	1185	57	3	IN	4	case
1	1186	57	4	NNP	2	nmod
1	1187	57	5	NNP	4	name
1	1187	57	6	,	8	punct
1	1188	57	7	DT	8	det
1	1189	57	8	NN	4	appos
1	1190	57	9	IN	11	case
1	1191	57	10	DT	11	det
1	1192	57	11	NNP	8	nmod
1	1193	57	12	NNP	11	compound
1	1193	57	13	,	8	punct
1	1194	57	14	MD	0	root
1	1195	57	15	TO	16	mark
1	1196	57	16	VB	14	xcomp
1	1197	57	17	JJR	16	dobj
1	1198	57	18	IN	22	case
1	1199	57	19	DT	22	det
1	1200	57	20	JJ	22	amod
1	1201	57	21	JJ	22	amod
1	1202	57	22	NN	17	nmod
1	1202	57	23	.	14	punct
1	1203	58	1	IN	3	case
1	1204	58	2	DT	3	det
1	1205	58	3	NN	26	nmod
1	1206	58	4	DT	6	det
1	1207	58	5	NN	6	compound
1	1208	58	6	NN	26	nsubj
1	1208	58	7	,	9	punct
1	1209	58	8	WDT	9	mark
1	1210	58	9	VBD	6	acl
1	1211	58	10	TO	12	mark
1	1212	58	11	VB	12	aux
1	1213	58	12	VBN	9	xcomp
1	1214	58	13	IN	15	case
1	1215	58	14	IN	15	advmod
1	1216	58	15	CD	12	nummod
1	1217	58	16	IN	19	case
1	1218	58	17	DT	19	det
1	1219	58	18	JJ	19	amod
1	1220	58	19	NNS	12	nmod
1	1221	58	20	CC	19	cc
1	1222	58	21	JJ	22	amod
1	1223	58	22	NNS	19	conj
1	1223	58	23	,	9	punct
1	1224	58	24	MD	26	aux
1	1225	58	25	VB	26	aux
1	1226	58	26	VBN	0	root
1	1227	58	27	DT	29	det
1	1228	58	28	CD	29	nummod
1	1229	58	29	NN	26	dobj
1	1229	58	30	.	26	punct
1	1230	59	1	IN	13	mark
1	1231	59	2	DT	3	det
1	1232	59	3	NNS	13	nsubj
1	1233	59	4	IN	6	case
1	1234	59	5	DT	6	det
1	1235	59	6	NN	3	nmod
1	1236	59	7	IN	11	case
1	1237	59	8	DT	11	det
1	1238	59	9	JJ	11	amod
1	1239	59	10	CD	11	nummod
1	1240	59	11	NNS	6	nmod
1	1241	59	12	VBP	13	aux
1	1242	59	13	VBN	40	advcl
1	1243	59	14	DT	13	dobj
1	1244	59	15	WP	17	mark
1	1245	59	16	MD	17	aux
1	1246	59	17	VB	14	acl
1	1246	59	18	,	13	punct
1	1247	59	19	DT	21	det
1	1248	59	20	VBG	21	amod
1	1249	59	21	NN	40	nsubj
1	1249	59	22	,	24	punct
1	1250	59	23	DT	24	det
1	1251	59	24	NN	21	appos
1	1252	59	25	IN	27	case
1	1253	59	26	DT	27	det
1	1254	59	27	NN	24	nmod
1	1255	59	28	IN	29	case
1	1256	59	29	NNS	27	nmod
1	1257	59	30	IN	31	case
1	1258	59	31	CD	24	nummod
1	1259	59	32	IN	34	case
1	1260	59	33	DT	34	det
1	1261	59	34	NN	24	nmod
1	1262	59	35	JJ	36	amod
1	1263	59	36	NN	34	nmod
1	1263	59	37	,	24	punct
1	1264	59	38	VBZ	40	cop
1	1265	59	39	RB	40	advmod
1	1266	59	40	JJ	0	root
1	1266	59	41	,	40	punct
1	1267	59	42	CC	40	cc
1	1268	59	43	RB	45	advmod
1	1269	59	44	VBD	45	auxpass
1	1270	59	45	VBN	40	conj
1	1270	59	46	.	40	punct
1	1271	60	1	NN	2	compound
1	1272	60	2	NN	10	nsubj
1	1273	60	3	IN	5	case
1	1274	60	4	DT	5	det
1	1275	60	5	NNP	2	nmod
1	1276	60	6	VBZ	10	aux
1	1277	60	7	VBN	10	cop
1	1278	60	8	DT	10	det
1	1279	60	9	JJ	10	amod
1	1280	60	10	NN	0	root
1	1281	60	11	IN	14	case
1	1282	60	12	DT	14	det
1	1283	60	13	JJ	14	amod
1	1284	60	14	NN	10	nmod
1	1284	60	15	.	10	punct
1	1285	61	1	NNS	11	nsubj
1	1285	61	2	,	4	punct
1	1286	61	3	IN	4	case
1	1287	61	4	NN	11	nmod
1	1288	61	5	TO	6	mark
1	1289	61	6	VB	4	acl
1	1290	61	7	NN	6	dobj
1	1291	61	8	IN	9	case
1	1292	61	9	NN	6	nmod
1	1292	61	10	,	4	punct
1	1293	61	11	VBP	0	root
1	1294	61	12	NNS	11	dobj
1	1295	61	13	CC	11	cc
1	1296	61	14	VBP	11	conj
1	1297	61	15	NNS	14	dobj
1	1298	61	16	VBG	14	xcomp
1	1299	61	17	JJR	18	amod
1	1300	61	18	NNS	21	nsubjpass
1	1301	61	19	TO	21	mark
1	1302	61	20	VB	21	auxpass
1	1303	61	21	VBN	16	ccomp
1	1304	61	22	IN	24	case
1	1305	61	23	JJR	24	amod
1	1306	61	24	NNS	21	nmod
1	1307	61	25	IN	26	case
1	1308	61	26	JJR	21	advmod
1	1308	61	27	.	11	punct
1	1309	62	1	DT	9	advmod
1	1310	62	2	RB	1	mwe
1	1311	62	3	CC	1	mwe
1	1312	62	4	RB	1	mwe
1	1312	62	5	,	6	punct
1	1313	62	6	RB	9	discourse
1	1313	62	7	,	6	punct
1	1314	62	8	EX	9	expl
1	1315	62	9	VBZ	0	root
1	1316	62	10	DT	11	det
1	1317	62	11	NN	9	nsubj
1	1318	62	12	IN	18	mark
1	1319	62	13	DT	14	det
1	1320	62	14	NNS	18	nsubj
1	1321	62	15	IN	17	case
1	1322	62	16	PRP$	17	nmod
1	1323	62	17	NNS	14	nmod
1	1324	62	18	VBP	9	advcl
1	1325	62	19	TO	20	case
1	1326	62	20	VB	18	xcomp
1	1327	62	21	IN	23	case
1	1328	62	22	DT	23	det
1	1329	62	23	NN	20	nmod
1	1330	62	24	IN	25	case
1	1331	62	25	NNS	23	nmod
1	1332	62	26	VBN	25	acl
1	1333	62	27	RB	26	advmod
1	1333	62	28	.	9	punct
1	1334	63	1	NNS	3	nsubj
1	1335	63	2	RB	3	advmod
1	1336	63	3	VBP	0	root
1	1337	63	4	RP	3	compound
1	1338	63	5	IN	9	case
1	1338	63	6	``	7	punct
1	1339	63	7	JJ	9	amod
1	1339	63	8	''	7	punct
1	1340	63	9	NNS	3	nmod
1	1341	63	10	TO	11	case
1	1342	63	11	NN	9	nmod
1	1342	63	12	,	15	punct
1	1343	63	13	WDT	15	mark
1	1344	63	14	PRP	15	nsubj
1	1345	63	15	VBP	9	acl
1	1346	63	16	TO	17	mark
1	1347	63	17	VB	15	xcomp
1	1348	63	18	TO	21	case
1	1349	63	19	DT	21	det
1	1350	63	20	JJ	21	amod
1	1351	63	21	NN	17	nmod
1	1351	63	22	,	23	punct
1	1352	63	23	VBN	21	acl
1	1353	63	24	RB	23	advmod
1	1354	63	25	IN	29	case
1	1355	63	26	DT	29	det
1	1356	63	27	JJ	29	amod
1	1357	63	28	JJ	29	amod
1	1358	63	29	NN	23	nmod
1	1359	63	30	WDT	31	mark
1	1360	63	31	VBD	29	acl
1	1361	63	32	PRP$	33	nmod
1	1362	63	33	NN	31	dobj
1	1363	63	34	IN	37	case
1	1364	63	35	DT	37	det
1	1365	63	36	JJ	37	amod
1	1366	63	37	NN	31	nmod
1	1367	63	38	IN	46	case
1	1368	63	39	NNP	46	nmod
1	1369	63	40	NNP	39	name
1	1369	63	41	POS	39	case
1	1369	63	42	``	44	punct
1	1370	63	43	NN	44	nsubj
1	1371	63	44	VBZ	46	parataxis
1	1371	63	45	''	44	punct
1	1372	63	46	NN	37	nmod
1	1372	63	47	.	3	punct
1	1373	64	1	DT	3	det
1	1374	64	2	JJ	3	amod
1	1375	64	3	NN	5	nsubj
1	1376	64	4	RB	5	advmod
1	1377	64	5	VBZ	0	root
1	1378	64	6	IN	5	compound
1	1379	64	7	IN	10	case
1	1380	64	8	DT	10	det
1	1381	64	9	NN	10	compound
1	1382	64	10	NN	5	nmod
1	1382	64	11	,	5	punct
1	1383	64	12	CC	5	cc
1	1384	64	13	PRP	14	nsubj
1	1385	64	14	VBP	5	conj
1	1386	64	15	DT	16	det
1	1387	64	16	NN	14	dobj
1	1388	64	17	WDT	19	mark
1	1389	64	18	VBZ	19	aux
1	1390	64	19	VBN	16	acl
1	1391	64	20	PRP	19	iobj
1	1392	64	21	DT	25	det
1	1393	64	22	JJS	23	advmod
1	1394	64	23	JJ	25	amod
1	1395	64	24	NN	25	compound
1	1396	64	25	NN	19	dobj
1	1397	64	26	IN	27	case
1	1398	64	27	NNP	25	nmod
1	1398	64	28	.	5	punct
1	1399	65	1	DT	2	det
1	1400	65	2	NN	18	nsubj
1	1401	65	3	IN	6	case
1	1402	65	4	DT	6	det
1	1403	65	5	NNP	6	compound
1	1404	65	6	NN	2	nmod
1	1405	65	7	VBN	6	acl
1	1406	65	8	TO	9	mark
1	1407	65	9	VBG	7	xcomp
1	1408	65	10	JJ	9	xcomp
1	1409	65	11	IN	13	case
1	1410	65	12	DT	13	det
1	1411	65	13	NNS	10	nmod
1	1412	65	14	IN	15	case
1	1413	65	15	NN	13	nmod
1	1414	65	16	VBD	18	cop
1	1415	65	17	DT	18	det
1	1416	65	18	NN	0	root
1	1417	65	19	TO	20	mark
1	1418	65	20	VB	18	acl
1	1419	65	21	DT	24	det
1	1420	65	22	JJ	23	goeswith
1	1421	65	23	VBG	24	amod
1	1422	65	24	NN	20	dobj
1	1422	65	25	.	18	punct
1	1423	66	1	RB	13	advmod
1	1423	66	2	,	1	punct
1	1424	66	3	NNP	8	nmod
1	1425	66	4	NNP	3	name
1	1425	66	5	POS	3	case
1	1426	66	6	JJ	8	amod
1	1427	66	7	NNP	8	compound
1	1428	66	8	NNP	13	nsubj
1	1428	66	9	,	10	punct
1	1429	66	10	NNP	8	appos
1	1430	66	11	NNP	10	name
1	1430	66	12	,	10	punct
1	1431	66	13	VBD	0	root
1	1432	66	14	DT	15	det
1	1433	66	15	NN	13	dobj
1	1434	66	16	TO	17	mark
1	1435	66	17	VB	15	acl
1	1436	66	18	PRP	17	dobj
1	1436	66	19	.	13	punct
1	1437	67	1	NNP	7	nsubj
1	1438	67	2	NNP	1	name
1	1439	67	3	VBZ	7	cop
1	1440	67	4	DT	7	det
1	1441	67	5	RBR	6	advmod
1	1442	67	6	JJ	7	amod
1	1443	67	7	NN	0	root
1	1444	67	8	CC	7	cc
1	1445	67	9	VBZ	7	conj
1	1446	67	10	DT	11	det
1	1447	67	11	NNS	9	dobj
1	1448	67	12	IN	13	mark
1	1449	67	13	VBG	11	acl
1	1450	67	14	JJ	13	xcomp
1	1451	67	15	TO	16	mark
1	1452	67	16	VB	14	xcomp
1	1453	67	17	DT	18	det
1	1454	67	18	NNS	16	dobj
1	1455	67	19	IN	21	case
1	1456	67	20	DT	21	det
1	1457	67	21	NN	18	nmod
1	1457	67	22	,	7	punct
1	1458	67	23	CC	7	cc
1	1459	67	24	PRP	26	nsubj
1	1460	67	25	RB	26	advmod
1	1461	67	26	VBZ	7	conj
1	1462	67	27	RB	28	advmod
1	1463	67	28	RB	26	advmod
1	1464	67	29	IN	32	case
1	1465	67	30	DT	32	det
1	1466	67	31	JJ	32	amod
1	1467	67	32	NN	26	nmod
1	1467	67	33	.	7	punct
1	1468	68	1	IN	5	advmod
1	1469	68	2	JJS	1	mwe
1	1470	68	3	PRP	5	nsubj
1	1471	68	4	MD	5	aux
1	1472	68	5	VB	0	root
1	1473	68	6	DT	7	neg
1	1474	68	7	NN	5	dobj
1	1475	68	8	IN	9	mark
1	1476	68	9	VBG	7	acl
1	1477	68	10	DT	11	det
1	1478	68	11	NN	9	nmod
1	1479	68	12	IN	17	case
1	1480	68	13	DT	17	det
1	1481	68	14	NNP	17	compound
1	1482	68	15	NNP	17	compound
1	1482	68	16	POS	15	case
1	1483	68	17	NNP	11	nmod
1	1484	68	18	TO	19	mark
1	1485	68	19	VB	11	acl
1	1486	68	20	RB	19	compound
